Company_Symbol,Total-Score,E-Score,S-Score,G-Score
TPR,13.534444646688758,1.0597899287617372,7.9640511763822825,3.9876426834418472
TRGP,32.16646487164961,14.049963482491,14.36505777851834,2.824745353769054
TRMB,10.321534655752448,3.147762354441809,3.231055475266873,4.0533054432916575
TROW,15.01325626477412,1.6018712359342295,8.258945630673653,5.309283883051721
TRV,20.339140575815513,0.6768011711242086,10.088117440271505,9.106691556317323
TSCO,13.600155189095176,3.0134229080348987,6.803944474416419,3.9650047052833224
TSLA,23.23009940831371,3.277973249764758,13.742766591185864,6.4582503742217465
TSN,34.622683002240244,15.472931121207674,11.645939532031894,7.5056645006250395
TT,13.659823751579655,5.178995135848898,4.256873136169569,4.340452834715594
TXN,22.343922637632215,10.181919885086947,6.163885232261899,5.976149364251811
TXT,32.08842669332553,11.538856763275758,15.281688086450671,5.359820534106687
UAL,30.27493863653053,12.124626953425437,13.778227700651877,4.4202436696719385
UDR,11.974642328656971,3.3090373234954464,3.5327073723543143,5.135575122699523
UHS,30.71991794646083,4.742441141300959,18.304488460352253,8.11336650101514
ULTA,14.276557369511949,3.302880080435952,7.207854184416287,3.7407100141595806
UNH,15.099314192412084,0.10170007756833344,10.220935850186825,4.714855257142725
UNP,21.738761024628968,7.641032015605447,9.672784015267094,4.292749958388909
UPS,17.920658430776758,4.2051324183589625,8.822512778374763,4.726252331442311
URI,15.746480411530024,5.584758991241845,5.601280326192003,4.493130918276801
V,14.978473461216904,2.237797200200295,7.569794015360562,5.396678741738641
VLO,29.548784607083952,18.852426099701137,6.609231032590957,4.1195583847736525
VMC,27.18818683270485,12.335811080012942,6.753518664958195,8.317295261905594
VRSK,16.11999880435948,0.11628364479813587,12.268279721179887,3.810684335311392
VRSN,20.52586159835114,5.222589696362524,10.321543439015482,4.920185305930127
VRTX,19.37438646670169,1.0442065565874736,13.434391160334494,4.574590707336673
VTR,11.05311895386859,2.502909460060414,4.11871148793343,4.549041551066779
VZ,18.555170353369014,4.500898254501701,9.360159370564293,4.88951979448348
WAB,21.418107020539896,5.084154624568816,11.529186347083495,4.543242369327845
WAT,11.988751337815936,1.3782868265269608,8.087793679209872,3.5425233928546307
WBA,15.810295652281104,1.7827269796760195,8.630822106833689,5.2440257870837375
WDAY,16.290971153542912,3.129555564302401,6.948599921436933,6.4040273024803795
WDC,8.734224207822908,1.1758179229616716,3.4150217892947823,4.16422805152868
WEC,22.366187990437364,11.79735049324903,7.065390252645149,3.512238272976654
WELL,11.024468689025928,4.081073037628065,2.6882755411035335,4.255478023796847
WFC,37.0337866240127,1.8588478568888207,14.174033739925212,18.937819816691423
WM,18.55866298239915,9.206896664191563,6.943383989710415,2.4566784321084487
WMB,18.984846236969485,7.203306413271098,9.504887318707425,2.282776523813047
WMT,20.903580480856963,5.769843909250548,9.566724909634894,5.838459207357813
WRB,19.43197381313535,0.9986817583929293,8.305305613661677,10.51292910936078
WTW,13.6213931433656,0.18025416452230325,8.36138634742376,8.189552201159033
WY,14.924314617028932,8.925223517152169,4.004423540210521,2.134700766909335
WYNN,24.911683572317237,3.8299937055508737,11.977849168625898,9.258789070633206
XEL,24.731743892822124,12.33249762103129,8.787107805801462,3.6390140633242374
XOM,44.36081089047338,25.747124167311085,11.569691512031406,7.27050574373838
XYL,21.840130922807266,9.343422027860019,7.5031157043181596,4.436265789019304
YUM,21.131232237943216,6.744678921037218,10.872904421357045,3.3903942478013755
ZBH,24.29202891197292,4.73819181295729,12.762260355907577,6.696869288956371
ZTS,13.032635819317573,2.701073442693941,4.160497445702315,6.231388062881314
