Ticker,Timestamp,ESG Score,Governance Score,Environment Score,Social Score
LYB,1551398400,61.05,60.94,58.7,63.8
LYB,1554076800,61.05,60.94,58.7,63.8
LYB,1556668800,62.33,60.94,61.92,63.8
LYB,1559347200,62.33,60.94,61.92,63.8
LYB,1561939200,63.2,60.94,64.08,63.8
LYB,1564617600,63.2,60.94,64.08,63.8
LYB,1567296000,63.2,60.94,64.08,63.8
LYB,1569888000,63.2,60.94,64.08,63.8
LYB,1572566400,63.5,63.71,64.08,62.68
LYB,1575158400,25.65,7.25,15.6,2.8
LYB,1577836800,25.5,7.1,15.6,2.8
LYB,1580515200,25.5,7.1,15.6,2.8
LYB,1583020800,25.5,7.1,15.6,2.8
LYB,1585699200,,,,
LYB,1588291200,,,,
LYB,1590969600,,,,
LYB,1593561600,26.18,7.1,16.28,2.8
LYB,1596240000,26.18,7.1,16.28,2.8
LYB,1598918400,,,,
LYB,1601510400,26.21,7.12,16.28,2.8
LYB,1604188800,,,,
LYB,1606780800,,,,
LYB,1609459200,26.2,7.12,16.28,2.8
LYB,1612137600,26.2,7.12,16.28,2.8
LYB,1614556800,26.2,7.12,16.28,2.8
LYB,1617235200,,,,
LYB,1619827200,26.3,7.07,16.43,2.8
LYB,1622505600,,,,
LYB,1625097600,,,,
LYB,1627776000,,,,
LYB,1630454400,26.75,7.07,16.48,3.21
LYB,1633046400,,,,
LYB,1635724800,,,,
LYB,1638316800,,,,
LYB,1640995200,,,,
LYB,1643673600,24.89,6.12,16.64,2.13
LYB,1646092800,,,,
LYB,1648771200,,,,
LYB,1651363200,24.89,6.12,16.64,2.13
LYB,1654041600,,,,
LYB,1656633600,,,,
LYB,1659312000,24.59,5.82,16.64,2.13
LYB,1661990400,,,,
LYB,1664582400,,,,
LYB,1667260800,,,,
LYB,1669852800,,,,
LYB,1672531200,,,,
LYB,1675209600,,,,
LYB,1677628800,,,,
LYB,1680307200,,,,
LYB,1682899200,,,,
LYB,1685577600,,,,
LYB,1688169600,,,,
LYB,1690848000,,,,
LYB,1693526400,20.69,5.09,13.5,2.1
LYB,1696118400,,,,
LYB,1698796800,,,,
LYB,1701388800,,,,
LYB,1704067200,,,,
LYB,1706745600,,,,
LYB,1709251200,,,,
LYB,1711929600,,,,
LYB,1714521600,,,,
LYB,1717200000,,,,
LYB,1719792000,,,,
LYB,1722470400,,,,
LYB,1725148800,,,,
LYB,1727740800,,,,
LYB,1730419200,19.75,3.41,14.1,2.24
LYB,1733011200,19.84,3.41,14.19,2.24
MTB,1409529600,50.0,47.0,40.0,62.0
MTB,1412121600,50.0,47.0,40.0,62.0
MTB,1414800000,50.0,47.0,40.0,62.0
MTB,1417392000,50.0,47.0,40.0,62.0
MTB,1420070400,49.0,48.0,40.0,59.0
MTB,1422748800,49.0,48.0,40.0,59.0
MTB,1425168000,49.0,48.0,39.0,59.0
MTB,1427846400,48.0,48.0,39.0,55.0
MTB,1430438400,48.0,48.0,39.0,55.0
MTB,1433116800,48.0,48.0,39.0,55.0
MTB,1435708800,48.0,48.0,39.0,55.0
MTB,1438387200,48.0,47.0,39.0,55.0
MTB,1441065600,48.0,47.0,39.0,55.0
MTB,1443657600,48.0,47.0,39.0,55.0
MTB,1446336000,48.0,48.0,37.0,57.0
MTB,1448928000,48.0,48.0,38.0,57.0
MTB,1451606400,48.01,48.2,37.5,56.82
MTB,1454284800,48.01,48.2,37.5,56.82
MTB,1456790400,48.01,48.2,37.5,56.82
MTB,1459468800,47.12,51.13,37.08,51.75
MTB,1462060800,47.12,51.13,37.08,51.75
MTB,1464739200,47.12,51.13,37.08,51.75
MTB,1467331200,47.12,51.13,37.08,51.75
MTB,1470009600,47.12,51.13,37.08,51.75
MTB,1472688000,47.12,51.13,37.08,51.75
MTB,1475280000,47.12,51.13,37.08,51.75
MTB,1477958400,47.12,51.13,37.08,51.75
MTB,1480550400,47.12,51.13,37.08,51.75
MTB,1483228800,47.12,51.13,37.08,51.75
MTB,1485907200,47.12,51.13,37.08,51.75
MTB,1488326400,47.12,51.13,37.08,51.75
MTB,1491004800,46.1,50.31,34.75,51.75
MTB,1493596800,46.1,50.31,34.75,51.75
MTB,1496275200,46.1,50.31,34.75,51.75
MTB,1498867200,46.1,50.31,34.75,51.75
MTB,1501545600,46.05,50.31,34.58,51.75
MTB,1504224000,46.05,50.31,34.58,51.75
MTB,1506816000,45.99,48.17,35.67,53.08
MTB,1509494400,45.99,48.17,35.67,53.08
MTB,1512086400,45.99,48.17,35.67,53.08
MTB,1514764800,45.99,48.17,35.67,53.08
MTB,1517443200,48.09,48.17,35.67,59.63
MTB,1519862400,48.09,48.17,35.67,59.63
MTB,1522540800,48.09,48.17,35.67,59.63
MTB,1525132800,48.09,48.17,35.67,59.63
MTB,1527811200,48.09,48.17,35.67,59.63
MTB,1530403200,48.09,48.17,35.67,59.63
MTB,1533081600,48.09,48.17,35.67,59.63
MTB,1535760000,48.09,48.17,35.67,59.63
MTB,1538352000,48.09,48.17,35.67,59.63
MTB,1541030400,47.8,47.41,35.67,59.63
MTB,1543622400,47.8,47.41,35.67,59.63
MTB,1546300800,49.48,46.47,39.0,62.85
MTB,1548979200,49.48,46.47,39.0,62.85
MTB,1551398400,49.48,46.47,39.0,62.85
MTB,1554076800,49.48,46.47,39.0,62.85
MTB,1556668800,49.76,47.22,39.0,62.85
MTB,1559347200,49.76,47.22,39.0,62.85
MTB,1561939200,49.76,47.22,39.0,62.85
MTB,1564617600,49.76,47.22,39.0,62.85
MTB,1567296000,49.76,47.22,39.0,62.85
MTB,1569888000,50.94,47.33,39.0,66.4
MTB,1572566400,50.94,47.33,39.0,66.4
MTB,1575158400,50.98,47.67,38.68,66.4
MTB,1577836800,27.88,13.29,2.12,12.48
MTB,1580515200,27.94,13.34,2.12,12.48
MTB,1583020800,27.53,12.45,2.12,12.96
MTB,1585699200,,,,
MTB,1588291200,,,,
MTB,1590969600,,,,
MTB,1593561600,27.53,12.45,2.12,12.96
MTB,1596240000,27.53,12.45,2.12,12.96
MTB,1598918400,,,,
MTB,1601510400,27.55,12.48,2.12,12.96
MTB,1604188800,,,,
MTB,1606780800,,,,
MTB,1609459200,27.55,12.48,2.12,12.96
MTB,1612137600,27.23,11.8,2.02,13.4
MTB,1614556800,27.23,11.8,2.02,13.4
MTB,1617235200,,,,
MTB,1619827200,27.23,11.8,2.02,13.4
MTB,1622505600,,,,
MTB,1625097600,,,,
MTB,1627776000,,,,
MTB,1630454400,27.23,11.8,2.02,13.4
MTB,1633046400,,,,
MTB,1635724800,,,,
MTB,1638316800,,,,
MTB,1640995200,,,,
MTB,1643673600,26.16,11.19,2.2,12.77
MTB,1646092800,,,,
MTB,1648771200,,,,
MTB,1651363200,26.16,11.19,2.2,12.77
MTB,1654041600,,,,
MTB,1656633600,,,,
MTB,1659312000,26.16,11.19,2.2,12.77
MTB,1661990400,,,,
MTB,1664582400,,,,
MTB,1667260800,,,,
MTB,1669852800,,,,
MTB,1672531200,,,,
MTB,1675209600,,,,
MTB,1677628800,,,,
MTB,1680307200,,,,
MTB,1682899200,,,,
MTB,1685577600,,,,
MTB,1688169600,,,,
MTB,1690848000,,,,
MTB,1693526400,26.53,13.58,2.63,10.32
MTB,1696118400,,,,
MTB,1698796800,,,,
MTB,1701388800,,,,
MTB,1704067200,,,,
MTB,1706745600,,,,
MTB,1709251200,,,,
MTB,1711929600,,,,
MTB,1714521600,,,,
MTB,1717200000,,,,
MTB,1719792000,,,,
MTB,1722470400,,,,
MTB,1725148800,,,,
MTB,1727740800,,,,
MTB,1730419200,25.26,11.7,2.01,11.55
MTB,1733011200,25.26,11.7,2.01,11.55
MPC,1409529600,67.0,74.0,64.0,65.0
MPC,1412121600,64.0,69.0,60.0,65.0
MPC,1414800000,64.0,69.0,60.0,65.0
MPC,1417392000,64.0,69.0,60.0,65.0
MPC,1420070400,64.0,69.0,60.0,65.0
MPC,1422748800,64.0,69.0,60.0,65.0
MPC,1425168000,64.0,69.0,60.0,65.0
MPC,1427846400,64.0,69.0,60.0,65.0
MPC,1430438400,64.0,69.0,60.0,65.0
MPC,1433116800,64.0,69.0,60.0,65.0
MPC,1435708800,62.0,69.0,54.0,65.0
MPC,1438387200,62.0,69.0,54.0,65.0
MPC,1441065600,62.0,69.0,54.0,65.0
MPC,1443657600,62.0,69.0,54.0,65.0
MPC,1446336000,62.0,69.0,54.0,65.0
MPC,1448928000,62.0,69.0,54.0,65.0
MPC,1451606400,62.33,69.35,54.21,65.06
MPC,1454284800,62.33,69.35,54.21,65.06
MPC,1456790400,62.33,69.35,54.21,65.06
MPC,1459468800,61.79,69.35,54.57,63.38
MPC,1462060800,61.79,69.35,54.57,63.38
MPC,1464739200,61.79,69.35,54.57,63.38
MPC,1467331200,61.29,69.35,53.14,63.38
MPC,1470009600,61.29,69.35,53.14,63.38
MPC,1472688000,60.09,69.35,53.14,60.38
MPC,1475280000,62.23,70.55,59.14,59.73
MPC,1477958400,62.23,70.55,59.14,59.73
MPC,1480550400,62.23,70.55,59.14,59.73
MPC,1483228800,62.23,70.55,59.14,59.73
MPC,1485907200,62.23,70.55,59.14,59.73
MPC,1488326400,62.23,70.55,59.14,59.73
MPC,1491004800,62.23,70.55,59.14,59.73
MPC,1493596800,62.23,70.55,59.14,59.73
MPC,1496275200,62.23,70.55,59.14,59.73
MPC,1498867200,62.23,70.55,59.14,59.73
MPC,1501545600,62.23,70.55,59.14,59.73
MPC,1504224000,62.23,70.55,59.14,59.73
MPC,1506816000,61.78,66.85,58.53,61.45
MPC,1509494400,61.78,66.85,58.53,61.45
MPC,1512086400,61.78,66.85,58.53,61.45
MPC,1514764800,61.78,66.85,58.53,61.45
MPC,1517443200,61.78,66.85,58.53,61.45
MPC,1519862400,61.78,66.85,58.53,61.45
MPC,1522540800,61.78,66.85,58.53,61.45
MPC,1525132800,61.78,66.85,58.53,61.45
MPC,1527811200,61.78,66.85,58.53,61.45
MPC,1530403200,61.78,66.85,58.53,61.45
MPC,1533081600,61.78,66.85,58.53,61.45
MPC,1535760000,61.78,66.85,58.53,61.45
MPC,1538352000,60.28,66.85,54.25,61.45
MPC,1541030400,59.98,65.65,54.25,61.45
MPC,1543622400,59.98,65.65,54.25,61.45
MPC,1546300800,59.98,65.65,54.25,61.45
MPC,1548979200,59.98,65.65,54.25,61.45
MPC,1551398400,59.98,65.65,54.25,61.45
MPC,1554076800,60.3,66.95,54.25,61.45
MPC,1556668800,60.3,66.95,54.25,61.45
MPC,1559347200,60.3,66.95,54.25,61.45
MPC,1561939200,60.3,66.95,54.25,61.45
MPC,1564617600,60.29,66.89,54.25,61.45
MPC,1567296000,60.0,65.75,54.25,61.45
MPC,1569888000,60.0,65.75,54.25,61.45
MPC,1572566400,60.0,65.75,54.25,61.45
MPC,1575158400,60.32,65.35,55.46,61.45
MPC,1577836800,38.2,6.16,22.55,9.48
MPC,1580515200,38.5,6.16,22.85,9.48
MPC,1583020800,38.5,6.16,22.85,9.48
MPC,1585699200,,,,
MPC,1588291200,,,,
MPC,1590969600,,,,
MPC,1593561600,28.13,4.87,15.91,7.35
MPC,1596240000,28.13,4.87,15.91,7.35
MPC,1598918400,,,,
MPC,1601510400,28.7,5.01,16.08,7.62
MPC,1604188800,,,,
MPC,1606780800,,,,
MPC,1609459200,28.9,5.01,16.28,7.62
MPC,1612137600,28.9,5.01,16.28,7.62
MPC,1614556800,27.69,5.25,15.73,6.71
MPC,1617235200,,,,
MPC,1619827200,27.01,5.25,15.06,6.71
MPC,1622505600,,,,
MPC,1625097600,,,,
MPC,1627776000,,,,
MPC,1630454400,27.72,5.96,15.06,6.71
MPC,1633046400,,,,
MPC,1635724800,,,,
MPC,1638316800,,,,
MPC,1640995200,,,,
MPC,1643673600,28.78,5.87,15.91,7.01
MPC,1646092800,,,,
MPC,1648771200,,,,
MPC,1651363200,28.78,5.87,15.91,7.01
MPC,1654041600,,,,
MPC,1656633600,,,,
MPC,1659312000,28.7,5.79,15.91,7.01
MPC,1661990400,,,,
MPC,1664582400,,,,
MPC,1667260800,,,,
MPC,1669852800,,,,
MPC,1672531200,,,,
MPC,1675209600,,,,
MPC,1677628800,,,,
MPC,1680307200,,,,
MPC,1682899200,,,,
MPC,1685577600,,,,
MPC,1688169600,,,,
MPC,1690848000,,,,
MPC,1693526400,30.49,5.25,17.09,8.15
MPC,1696118400,,,,
MPC,1698796800,,,,
MPC,1701388800,,,,
MPC,1704067200,,,,
MPC,1706745600,,,,
MPC,1709251200,,,,
MPC,1711929600,,,,
MPC,1714521600,,,,
MPC,1717200000,,,,
MPC,1719792000,,,,
MPC,1722470400,,,,
MPC,1725148800,,,,
MPC,1727740800,,,,
MPC,1730419200,30.34,3.44,18.43,8.47
MPC,1733011200,30.34,3.44,18.43,8.47
MKTX,1727740800,13.87,6.1,1.84,5.93
MKTX,1730419200,13.87,6.1,1.84,5.93
MKTX,1733011200,13.87,6.1,1.84,5.93
MAR,1409529600,63.0,71.0,58.0,63.0
MAR,1412121600,63.0,71.0,58.0,63.0
MAR,1414800000,63.0,71.0,58.0,63.0
MAR,1417392000,63.0,71.0,58.0,63.0
MAR,1420070400,63.0,71.0,58.0,63.0
MAR,1422748800,63.0,71.0,58.0,63.0
MAR,1425168000,62.0,71.0,58.0,62.0
MAR,1427846400,62.0,71.0,58.0,62.0
MAR,1430438400,62.0,71.0,58.0,62.0
MAR,1433116800,62.0,71.0,58.0,62.0
MAR,1435708800,62.0,71.0,58.0,62.0
MAR,1438387200,62.0,71.0,58.0,62.0
MAR,1441065600,62.0,71.0,58.0,62.0
MAR,1443657600,62.0,71.0,58.0,62.0
MAR,1446336000,62.0,71.0,58.0,62.0
MAR,1448928000,62.0,71.0,58.0,62.0
MAR,1451606400,61.8,73.29,55.63,60.64
MAR,1454284800,61.8,73.29,55.63,60.64
MAR,1456790400,61.8,73.29,55.63,60.64
MAR,1459468800,59.33,73.29,54.39,55.0
MAR,1462060800,59.33,73.29,54.39,55.0
MAR,1464739200,59.33,73.29,54.39,55.0
MAR,1467331200,59.45,73.29,54.7,55.0
MAR,1470009600,59.45,73.29,54.7,55.0
MAR,1472688000,59.45,73.29,54.7,55.0
MAR,1475280000,59.45,73.29,54.7,55.0
MAR,1477958400,59.45,73.29,54.7,55.0
MAR,1480550400,59.45,73.29,54.7,55.0
MAR,1483228800,60.89,70.09,60.01,55.32
MAR,1485907200,60.89,70.09,60.01,55.32
MAR,1488326400,60.89,70.09,60.01,55.32
MAR,1491004800,60.89,70.09,60.01,55.32
MAR,1493596800,61.01,70.09,60.33,55.32
MAR,1496275200,61.01,70.09,60.33,55.32
MAR,1498867200,61.01,70.09,60.33,55.32
MAR,1501545600,61.01,70.09,60.33,55.32
MAR,1504224000,60.98,70.09,60.33,55.23
MAR,1506816000,61.4,68.49,61.67,56.01
MAR,1509494400,61.4,68.49,61.67,56.01
MAR,1512086400,61.4,68.49,61.67,56.01
MAR,1514764800,62.82,67.49,59.96,62.75
MAR,1517443200,62.82,67.49,59.96,62.75
MAR,1519862400,61.87,67.49,59.96,60.04
MAR,1522540800,61.87,67.49,59.96,60.04
MAR,1525132800,61.87,67.49,59.96,60.04
MAR,1527811200,61.87,67.49,59.96,60.04
MAR,1530403200,61.87,67.49,59.96,60.04
MAR,1533081600,60.37,67.49,59.96,55.75
MAR,1535760000,60.32,67.49,59.96,55.61
MAR,1538352000,59.67,64.89,59.96,55.61
MAR,1541030400,60.59,64.89,60.55,57.55
MAR,1543622400,60.59,64.89,60.55,57.55
MAR,1546300800,59.69,64.89,60.55,54.99
MAR,1548979200,59.12,64.89,60.55,53.36
MAR,1551398400,59.12,64.89,60.55,53.36
MAR,1554076800,59.12,64.89,60.55,53.36
MAR,1556668800,59.12,64.89,60.55,53.36
MAR,1559347200,59.12,64.89,60.55,53.36
MAR,1561939200,59.65,64.89,61.87,53.36
MAR,1564617600,59.65,64.89,61.87,53.36
MAR,1567296000,59.65,64.89,61.87,53.36
MAR,1569888000,59.65,64.89,61.87,53.36
MAR,1572566400,59.8,65.49,61.87,53.36
MAR,1575158400,59.41,65.69,59.87,54.4
MAR,1577836800,25.23,4.5,9.94,10.79
MAR,1580515200,25.23,4.5,9.94,10.79
MAR,1583020800,25.18,4.51,9.73,10.95
MAR,1585699200,,,,
MAR,1588291200,,,,
MAR,1590969600,,,,
MAR,1593561600,25.52,4.51,10.07,10.95
MAR,1596240000,24.92,3.9,10.07,10.95
MAR,1598918400,,,,
MAR,1601510400,24.95,3.93,10.07,10.95
MAR,1604188800,,,,
MAR,1606780800,,,,
MAR,1609459200,24.95,3.93,10.07,10.95
MAR,1612137600,24.95,3.93,10.07,10.95
MAR,1614556800,24.95,3.93,10.07,10.95
MAR,1617235200,,,,
MAR,1619827200,21.79,3.9,7.85,10.03
MAR,1622505600,,,,
MAR,1625097600,,,,
MAR,1627776000,,,,
MAR,1630454400,,,,
MAR,1633046400,,,,
MAR,1635724800,,,,
MAR,1638316800,,,,
MAR,1640995200,,,,
MAR,1643673600,22.08,4.09,7.95,10.03
MAR,1646092800,,,,
MAR,1648771200,,,,
MAR,1651363200,21.89,4.09,8.75,9.05
MAR,1654041600,,,,
MAR,1656633600,,,,
MAR,1659312000,21.89,4.09,8.75,9.05
MAR,1661990400,,,,
MAR,1664582400,,,,
MAR,1667260800,,,,
MAR,1669852800,,,,
MAR,1672531200,,,,
MAR,1675209600,,,,
MAR,1677628800,,,,
MAR,1680307200,,,,
MAR,1682899200,,,,
MAR,1685577600,,,,
MAR,1688169600,,,,
MAR,1690848000,,,,
MAR,1693526400,21.43,3.72,8.55,9.16
MAR,1696118400,,,,
MAR,1698796800,,,,
MAR,1701388800,,,,
MAR,1704067200,,,,
MAR,1706745600,,,,
MAR,1709251200,,,,
MAR,1711929600,,,,
MAR,1714521600,,,,
MAR,1717200000,,,,
MAR,1719792000,,,,
MAR,1722470400,,,,
MAR,1725148800,,,,
MAR,1727740800,20.34,3.59,7.19,9.56
MAR,1730419200,19.2,3.7,7.14,8.36
MAR,1733011200,19.2,3.7,7.14,8.36
MMC,1409529600,55.0,62.0,50.0,52.0
MMC,1412121600,55.0,62.0,50.0,52.0
MMC,1414800000,55.0,62.0,50.0,52.0
MMC,1417392000,59.0,67.0,50.0,57.0
MMC,1420070400,59.0,67.0,50.0,57.0
MMC,1422748800,59.0,67.0,50.0,57.0
MMC,1425168000,56.0,60.0,49.0,58.0
MMC,1427846400,56.0,60.0,49.0,58.0
MMC,1430438400,56.0,60.0,49.0,58.0
MMC,1433116800,56.0,60.0,49.0,58.0
MMC,1435708800,56.0,60.0,49.0,58.0
MMC,1438387200,56.0,60.0,49.0,58.0
MMC,1441065600,56.0,60.0,49.0,58.0
MMC,1443657600,56.0,60.0,49.0,58.0
MMC,1446336000,56.0,60.0,49.0,58.0
MMC,1448928000,56.0,60.0,49.0,58.0
MMC,1451606400,56.17,60.32,49.41,57.82
MMC,1454284800,57.47,61.75,52.08,57.82
MMC,1456790400,57.47,61.75,52.08,57.82
MMC,1459468800,58.31,63.33,52.5,57.79
MMC,1462060800,58.31,63.33,52.5,57.79
MMC,1464739200,58.06,63.33,51.67,57.79
MMC,1467331200,58.18,63.33,52.08,57.79
MMC,1470009600,58.18,63.33,52.08,57.79
MMC,1472688000,58.18,63.33,52.08,57.79
MMC,1475280000,58.18,63.33,52.08,57.79
MMC,1477958400,58.18,63.33,52.08,57.79
MMC,1480550400,58.18,63.33,52.08,57.79
MMC,1483228800,58.18,63.33,52.08,57.79
MMC,1485907200,58.18,63.33,52.08,57.79
MMC,1488326400,58.18,63.33,52.08,57.79
MMC,1491004800,58.18,63.33,52.08,57.79
MMC,1493596800,58.43,63.33,52.92,57.79
MMC,1496275200,58.43,63.33,52.92,57.79
MMC,1498867200,58.43,63.33,52.92,57.79
MMC,1501545600,58.16,63.68,55.08,54.48
MMC,1504224000,58.16,63.68,55.08,54.48
MMC,1506816000,56.02,56.94,55.08,55.8
MMC,1509494400,56.02,56.94,55.08,55.8
MMC,1512086400,56.02,56.94,55.08,55.8
MMC,1514764800,54.3,52.73,54.67,55.8
MMC,1517443200,54.3,52.73,54.67,55.8
MMC,1519862400,54.3,52.73,54.67,55.8
MMC,1522540800,54.3,52.73,54.67,55.8
MMC,1525132800,54.3,52.73,54.67,55.8
MMC,1527811200,54.3,52.73,54.67,55.8
MMC,1530403200,54.3,52.73,54.67,55.8
MMC,1533081600,54.3,52.73,54.67,55.8
MMC,1535760000,54.3,52.73,54.67,55.8
MMC,1538352000,63.72,62.0,62.25,67.15
MMC,1541030400,63.83,62.29,62.25,67.15
MMC,1543622400,63.83,62.29,62.25,67.15
MMC,1546300800,63.83,62.29,62.25,67.15
MMC,1548979200,63.83,62.29,62.25,67.15
MMC,1551398400,63.83,62.29,62.25,67.15
MMC,1554076800,63.83,62.29,62.25,67.15
MMC,1556668800,63.83,62.29,62.25,67.15
MMC,1559347200,63.83,62.29,62.25,67.15
MMC,1561939200,62.79,62.29,62.25,63.9
MMC,1564617600,62.79,62.29,62.25,63.9
MMC,1567296000,62.79,62.29,62.25,63.9
MMC,1569888000,62.79,62.29,62.25,63.9
MMC,1572566400,62.79,62.29,62.25,63.9
MMC,1575158400,61.9,62.86,58.56,63.9
MMC,1577836800,18.59,10.77,0.07,7.76
MMC,1580515200,18.59,10.77,0.07,7.76
MMC,1583020800,18.59,10.77,0.07,7.76
MMC,1585699200,,,,
MMC,1588291200,,,,
MMC,1590969600,,,,
MMC,1593561600,19.23,10.77,0.11,8.36
MMC,1596240000,19.23,10.77,0.11,8.36
MMC,1598918400,,,,
MMC,1601510400,19.38,10.92,0.11,8.36
MMC,1604188800,,,,
MMC,1606780800,,,,
MMC,1609459200,19.38,10.92,0.11,8.36
MMC,1612137600,19.38,10.92,0.11,8.36
MMC,1614556800,19.38,10.92,0.11,8.36
MMC,1617235200,,,,
MMC,1619827200,19.38,10.92,0.11,8.36
MMC,1622505600,,,,
MMC,1625097600,,,,
MMC,1627776000,,,,
MMC,1630454400,19.18,10.72,0.11,8.36
MMC,1633046400,,,,
MMC,1635724800,,,,
MMC,1638316800,,,,
MMC,1640995200,,,,
MMC,1643673600,18.76,10.79,0.06,7.9
MMC,1646092800,,,,
MMC,1648771200,,,,
MMC,1651363200,19.27,11.3,0.06,7.9
MMC,1654041600,,,,
MMC,1656633600,,,,
MMC,1659312000,19.45,11.49,0.06,7.9
MMC,1661990400,,,,
MMC,1664582400,,,,
MMC,1667260800,,,,
MMC,1669852800,,,,
MMC,1672531200,,,,
MMC,1675209600,,,,
MMC,1677628800,,,,
MMC,1680307200,,,,
MMC,1682899200,,,,
MMC,1685577600,,,,
MMC,1688169600,,,,
MMC,1690848000,,,,
MMC,1693526400,21.07,9.67,0.09,11.31
MMC,1696118400,,,,
MMC,1698796800,,,,
MMC,1701388800,,,,
MMC,1704067200,,,,
MMC,1706745600,,,,
MMC,1709251200,,,,
MMC,1711929600,,,,
MMC,1714521600,,,,
MMC,1717200000,,,,
MMC,1719792000,,,,
MMC,1722470400,,,,
MMC,1725148800,,,,
MMC,1727740800,,,,
MMC,1730419200,19.98,8.76,0.19,11.03
MMC,1733011200,19.98,8.76,0.19,11.03
MLM,1409529600,48.0,61.0,41.0,47.0
MLM,1412121600,47.0,61.0,41.0,47.0
MLM,1414800000,48.0,61.0,41.0,47.0
MLM,1417392000,48.0,61.0,41.0,47.0
MLM,1420070400,50.0,61.0,44.0,50.0
MLM,1422748800,50.0,61.0,44.0,50.0
MLM,1425168000,50.0,61.0,44.0,49.0
MLM,1427846400,50.0,61.0,44.0,49.0
MLM,1430438400,50.0,61.0,44.0,49.0
MLM,1433116800,50.0,61.0,44.0,49.0
MLM,1435708800,50.0,61.0,44.0,49.0
MLM,1438387200,50.0,61.0,44.0,49.0
MLM,1441065600,50.0,61.0,44.0,49.0
MLM,1443657600,50.0,61.0,44.0,49.0
MLM,1446336000,50.0,61.0,44.0,49.0
MLM,1448928000,51.0,61.0,45.0,50.0
MLM,1451606400,50.61,60.89,44.57,50.17
MLM,1454284800,50.61,60.89,44.57,50.17
MLM,1456790400,50.61,60.89,44.57,50.17
MLM,1459468800,49.7,60.89,44.57,47.58
MLM,1462060800,49.7,60.89,44.57,47.58
MLM,1464739200,49.7,60.89,44.57,47.58
MLM,1467331200,49.7,60.89,44.57,47.58
MLM,1470009600,49.7,60.89,44.57,47.58
MLM,1472688000,49.7,60.89,44.57,47.58
MLM,1475280000,49.7,60.89,44.57,47.58
MLM,1477958400,49.69,61.05,44.57,47.45
MLM,1480550400,49.69,61.05,44.57,47.45
MLM,1483228800,50.59,61.55,46.75,47.16
MLM,1485907200,50.59,61.55,46.75,47.16
MLM,1488326400,50.59,61.55,46.75,47.16
MLM,1491004800,50.59,61.55,46.75,47.16
MLM,1493596800,50.59,61.55,46.75,47.16
MLM,1496275200,50.59,61.55,46.75,47.16
MLM,1498867200,50.59,61.55,46.75,47.16
MLM,1501545600,50.59,61.55,46.75,47.16
MLM,1504224000,50.59,61.55,46.75,47.16
MLM,1506816000,52.42,59.55,49.85,50.26
MLM,1509494400,52.42,59.55,49.85,50.26
MLM,1512086400,52.42,59.55,49.85,50.26
MLM,1514764800,52.42,59.55,49.85,50.26
MLM,1517443200,52.42,59.55,49.85,50.26
MLM,1519862400,52.42,59.55,49.85,50.26
MLM,1522540800,52.42,59.55,49.85,50.26
MLM,1525132800,51.3,58.55,48.43,49.4
MLM,1527811200,51.27,58.55,48.43,49.32
MLM,1530403200,51.27,58.55,48.43,49.32
MLM,1533081600,51.27,58.55,48.43,49.32
MLM,1535760000,51.27,58.55,48.43,49.32
MLM,1538352000,51.75,60.45,48.43,49.32
MLM,1541030400,51.85,60.85,48.43,49.32
MLM,1543622400,51.85,60.85,48.43,49.32
MLM,1546300800,51.85,60.85,48.43,49.32
MLM,1548979200,51.85,60.85,48.43,49.32
MLM,1551398400,52.22,60.85,48.43,50.39
MLM,1554076800,52.22,60.85,48.43,50.39
MLM,1556668800,52.22,60.85,48.43,50.39
MLM,1559347200,52.22,60.85,48.43,50.39
MLM,1561939200,51.31,60.85,48.43,47.78
MLM,1564617600,51.31,60.85,48.43,47.78
MLM,1567296000,51.31,60.85,48.43,47.78
MLM,1569888000,51.46,61.45,48.43,47.78
MLM,1572566400,53.77,63.95,48.08,53.0
MLM,1575158400,53.64,64.15,47.57,53.09
MLM,1577836800,32.54,8.71,19.16,4.66
MLM,1580515200,32.54,8.71,19.16,4.66
MLM,1583020800,32.54,8.71,19.16,4.66
MLM,1585699200,,,,
MLM,1588291200,,,,
MLM,1590969600,,,,
MLM,1593561600,32.47,8.59,19.22,4.66
MLM,1596240000,32.47,8.59,19.22,4.66
MLM,1598918400,,,,
MLM,1601510400,32.5,8.61,19.22,4.66
MLM,1604188800,,,,
MLM,1606780800,,,,
MLM,1609459200,31.28,8.72,17.65,4.9
MLM,1612137600,31.28,8.72,17.65,4.9
MLM,1614556800,31.28,8.72,17.65,4.9
MLM,1617235200,,,,
MLM,1619827200,31.52,8.72,17.9,4.9
MLM,1622505600,,,,
MLM,1625097600,,,,
MLM,1627776000,,,,
MLM,1630454400,31.78,8.99,17.9,4.9
MLM,1633046400,,,,
MLM,1635724800,,,,
MLM,1638316800,,,,
MLM,1640995200,,,,
MLM,1643673600,32.28,8.86,18.55,4.86
MLM,1646092800,,,,
MLM,1648771200,,,,
MLM,1651363200,32.28,8.86,18.55,4.86
MLM,1654041600,,,,
MLM,1656633600,,,,
MLM,1659312000,32.15,8.74,18.55,4.86
MLM,1661990400,,,,
MLM,1664582400,,,,
MLM,1667260800,,,,
MLM,1669852800,,,,
MLM,1672531200,31.82,8.74,18.55,4.53
MLM,1675209600,,,,
MLM,1677628800,,,,
MLM,1680307200,,,,
MLM,1682899200,,,,
