year,Company_Symbol,Total-Score,E-Score,S-Score,G-Score
2020,CCL,21.203333333333333,8.488333333333333,8.998333333333333,3.72
2021,CCL,22.476,9.178,9.456,3.846
2022,CCL,23.796666666666667,10.21,9.766666666666667,3.82
2023,CCL,24.49,9.4,10.13,4.96
2024,CCL,21.465,6.97,10.385,4.11
2025,CCL,22.237132965677077,7.551132094402499,10.73867507931861,4.409052682981163
2026,CCL,22.97483886000665,7.927327642037252,11.097655004359202,4.777980597486669
2027,CCL,23.66817775462917,8.096550631599694,11.46098648435569,5.216017715831929
2028,CCL,20.643162420402,5.285446404724192,11.715991455730245,4.651987420851078
2029,CCL,21.415407896475973,5.867623816243311,12.069742360106368,4.951527872751845
2020,CDNS,17.175,1.163333333333333,10.508333333333336,5.511666666666667
2021,CDNS,16.258,1.14,9.854,5.266
2022,CDNS,12.843333333333334,1.1766666666666667,6.919999999999999,4.753333333333334
2023,CDNS,12.105,1.87,5.47,4.765
2024,CDNS,11.43,2.4,5.19,3.84
2025,CDNS,9.54563621081409,2.587975482181308,3.4720410686546614,3.4873333098112735
2026,CDNS,7.681901927255129,2.803642197325347,1.6673368951270024,3.2124500673384073
2027,CDNS,5.837017718615078,3.046781501262266,-0.22389034627691373,3.015331118762413
2028,CDNS,5.457833858888092,3.7716381853303353,-0.47148522054293807,2.1561070027775244
2029,CDNS,3.575760785117085,3.9599882940706848,-2.1891658586649516,1.8033172616116384
2020,CDW,11.08,3.62,3.4500000000000006,4.01
2021,CDW,10.5,3.376,3.418,3.698
2022,CDW,9.14,2.4,3.2900000000000005,3.4500000000000006
2023,CDW,9.22,2.44,3.25,3.53
2024,CDW,7.489999999999999,1.82,3.3800000000000003,2.28
2025,CDW,6.652304336740512,1.350239988942231,3.3453223542402037,2.22577716764785
2026,CDW,5.958334791563707,0.8982165541893983,3.307898270208489,2.238898832476831
2027,CDW,5.408040543949158,0.4619295490214803,3.2678980447638963,2.3188983297212657
2028,CDW,3.8826405322789466,-0.008338767187603402,3.3978996591550006,1.0688989885749611
2029,CDW,3.0447912132865618,-0.4760970681186305,3.363244508502427,1.014707208073594
2020,CE,31.43166666666667,14.925,8.533333333333333,7.973333333333334
2021,CE,30.128000000000004,15.084,7.709999999999999,7.342
2022,CE,29.72,15.086666666666666,7.72,6.913333333333333
2023,CE,27.7,14.895,6.785,6.02
2024,CE,24.81,14.6,6.49,3.73
2025,CE,23.95597811664833,14.772399573927405,5.994863321915956,3.2111759122932035
2026,CE,22.794348042024307,14.76121385555538,5.471278375477134,2.58163795860505
2027,CE,21.324371846639014,14.569549551808826,4.918765280791509,1.840247916984735
2028,CE,18.2846265095045,14.274541814009634,4.521077917003792,-0.4928769966542177
2029,CE,17.43038621014277,14.446809686504068,4.026419563116232,-1.0111733497446789
2020,CF,45.54166666666666,23.18,15.083333333333334,7.278333333333333
2021,CF,32.96,18.62,9.2,5.14
2022,CF,30.85333333333333,17.22,8.19,5.45
2023,CF,29.68,16.505000000000003,7.73,5.455
2024,CF,28.08,15.81,8.85,3.42
2025,CF,22.494829833354977,13.017705244193191,6.406399424935733,2.839034177663676
2026,CF,17.5281087828901,10.873989512640385,4.100507302143432,2.32332744035273
2027,CF,13.180898744840274,9.375614141282897,1.9316566274302227,1.8741589238472511
2028,CF,13.642199235055292,9.192908359384425,4.119119981796671,0.205950313739248
2029,CF,8.057589652130252,6.404416460330678,1.6775481802668852,-0.37664985323994715
2020,CFG,27.57333333333333,1.7866666666666668,14.045,11.75
2021,CFG,25.514,1.872,12.492,11.158
2022,CFG,22.25,1.88,10.18,10.19
2023,CFG,23.5,1.96,10.15,11.39
2024,CFG,22.97,1.69,9.62,11.65
2025,CFG,20.880240875838297,1.745322692969343,7.970582809901356,11.230982790807538
2026,CFG,19.33025519419184,1.798246714660271,6.57087030006465,11.026169650094513
2027,CFG,18.30403137547324,1.848861513914915,5.421420956276915,11.036073910976878
2028,CFG,18.613387861768604,1.5863005859754562,5.299342848972263,11.76413515763901
2029,CFG,16.540280928308817,1.641463400471022,3.6497976937460592,11.344910430216776
2020,CHD,25.34,8.76,8.62,7.96
2021,CHD,22.738,7.368,8.224,7.136
2022,CHD,19.66,6.53,6.53,6.59
2023,CHD,19.825,6.71,6.47,6.640000000000001
2024,CHD,22.65,7.02,9.59,6.05
2025,CHD,19.997707981522794,6.069301956148114,8.73140229761428,5.520457850800156
2026,CHD,18.03411250035045,5.370876931533185,7.916394947139456,5.279786254336617
2027,CHD,16.762925906159595,4.925287153683266,7.145182405221496,5.329788686782152
2028,CHD,20.124552645370166,5.525043206015184,10.47312247277618,4.739781081022851
2029,CHD,17.470270939731254,4.574184194025128,9.615610799089247,4.21011207541542
2020,CHRW,25.89333333333333,6.445,12.995,6.453333333333333
2021,CHRW,24.476,5.832,12.362,6.284000000000001
2022,CHRW,19.94333333333333,4.89,9.423333333333334,5.63
2023,CHRW,19.695,4.94,9.29,5.465
2024,CHRW,17.41,4.47,8.89,4.06
2025,CHRW,14.934887447364208,3.8026685412768453,7.447105604870272,3.6984194303002744
2026,CHRW,12.622084367081076,3.2568639548136233,6.041749385814471,3.336572834248127
2027,CHRW,10.472105977044778,2.8308446542480152,4.6747770587943815,2.9740353996498
2028,CHRW,8.76868074781327,2.5309549515035874,4.636056891092027,1.6189323543327578
2029,CHRW,6.293324078271191,1.865460864437337,3.1927636687240994,1.257517062125939
2020,CHTR,19.971666666666668,2.223333333333333,9.855,7.890000000000001
2021,CHTR,21.57,2.65,10.836,8.078
2022,CHTR,26.43,5.57,13.1,7.760000000000001
2023,CHTR,24.72,6.05,10.72,7.95
2024,CHTR,23.69,5.36,11.47,6.86
2025,CHTR,25.88092439330736,6.792591570260679,12.095247853908496,6.848074902740353
2026,CHTR,27.791364205769753,8.229804674280949,12.583586671634652,6.834299312082573
2027,CHTR,29.419950170283272,9.666084719271547,12.944385074935534,6.819514301504865
2028,CHTR,27.212313929319443,8.742367155276309,12.628503567988329,5.7825310717711185
2029,CHTR,29.403303359748755,10.17978693370623,13.244125693863692,5.769517582682621
2020,CI,15.07,0.06,8.82,6.19
2021,CI,12.775,0.04,6.96,5.78
2024,CI,12.99,0.13,8.85,4.01
2025,CI,11.690635580724258,0.1467285867652217,8.262656790118015,3.095408591870232
2026,CI,11.468840517119373,0.16820190708649177,8.375156882746442,2.370447122289863
2027,CI,10.381289413682568,0.20303892975935103,8.381669645614336,1.3034127037681849
2028,CI,9.38893304481955,0.23802498316512008,8.404713837403898,0.19967327406764745
2029,CI,8.491978667729516,0.2731558815453138,8.444310708160305,-0.940646518729304
2020,CINF,26.425,1.71,9.415,15.3
2021,CINF,25.414,1.778,9.106,14.534
2022,CINF,24.723333333333333,1.8333333333333333,9.42,13.473333333333334
2023,CINF,25.615,1.79,10.97,12.855
2024,CINF,23.11,1.39,9.99,11.73
2025,CINF,22.420372510752173,1.3724653781343759,10.115856921071552,11.130026317954743
2026,CINF,22.524317619163412,1.3422035844826703,10.614810598016343,10.521366383546857
2027,CINF,23.41597022302068,1.2988697565481964,11.487272239748041,9.903032928643958
2028,CINF,20.911006086396483,0.8988708815235867,10.816016914272822,8.778045627319786
2029,CINF,20.220858566544024,0.881363523838127,10.941117496288799,8.17800144972499
2020,CL,22.01,6.611666666666667,9.083333333333334,6.308333333333334
2021,CL,21.764000000000003,6.73,9.258,5.7780000000000005
2022,CL,22.12,6.06,9.35,6.72
2023,CL,26.17,8.32,11.31,6.54
2024,CL,24.12,9.01,10.11,5.01
2025,CL,24.697646468726283,9.369372585978303,10.540469581858074,5.146696754438805
2026,CL,25.98119827352359,9.814888044388322,11.217838135422378,5.311458677940634
2027,CL,27.967650032344537,10.346232364986635,12.141735078907942,5.505530181536753
2028,CL,26.793010985522496,11.714117849898981,11.362581454827136,3.9192220047181876
2029,CL,27.372955016587774,12.074093514093889,11.79299844177315,4.05412555681969
2020,CLX,23.51,8.485000000000001,8.01,7.016666666666667
2021,CLX,23.008,8.564,8.136,6.308
2022,CLX,21.606666666666666,7.256666666666667,8.733333333333333,5.613333333333333
2023,CLX,21.385,7.025,8.895,5.46
2024,CLX,20.03,7.94,8.5,3.59
2025,CLX,19.13963309146921,7.420881449207359,8.813107361067413,3.4152177151649363
2026,CLX,18.361941646426864,6.851842117085847,9.138421953777247,3.2510326554555933
2027,CLX,17.697187860197758,6.231786488345938,9.477077910847726,3.0976976707827975
2028,CLX,16.45987354375943,7.216083708221953,9.040683766308288,1.2277005798325709
2029,CLX,15.569366496403669,6.698561984763435,9.352339365135771,1.0529185143009516
2020,CMCSA,19.60833333333333,1.22,9.3,9.088333333333331
2021,CMCSA,20.51,1.888,9.862,8.766
2022,CMCSA,24.74,4.56,12.11,8.066666666666668
2023,CMCSA,23.09,3.96,10.9,8.23
2024,CMCSA,22.326666666666664,4.14,9.88,8.306666666666667
2025,CMCSA,24.0305746457289,5.244452937875966,10.705561914616716,7.823809046416503
2026,CMCSA,25.498317409824526,6.331465492403941,11.406321974093405,7.496588190649783
2027,CMCSA,26.72849564661283,7.402654623804315,11.986468093109,7.325065641474599
2028,CMCSA,24.9847093455053,7.0160092973844765,10.336112999107375,7.506841077761733
2029,CMCSA,26.688986602832305,8.118393038777954,11.156751439725344,7.024135970928434
2020,CME,16.465,2.6766666666666663,7.315,6.47
2021,CME,14.562,1.954,6.553999999999999,6.054
2022,CME,14.589999999999998,2.13,6.21,6.239999999999999
2023,CME,17.8,2.13,6.48,9.19
2024,CME,17.08,2.26,6.13,8.69
2025,CME,17.24097990598026,2.0891213077509714,5.579430703996984,9.43854780404891
2026,CME,17.64400220501854,1.9427955978905533,5.439417143820862,10.273551132697825
2027,CME,18.287999460884205,1.821178610334559,5.709420641327139,11.195998310778686
2028,CME,18.78789233258384,2.0656891833722737,5.359412226257469,11.602645828617256
2029,CME,18.949972395132612,1.8947714933455493,4.8092811679052545,12.350077653880195
2020,CMG,24.793333333333333,4.02,14.733333333333333,6.039999999999999
2021,CMG,24.28,3.968,14.634,5.677999999999999
2022,CMG,24.136666666666667,5.1866666666666665,13.743333333333334,5.206666666666667
2023,CMG,22.15,6.145,11.52,4.48
2024,CMG,20.12,7.11,9.54,3.47
2025,CMG,19.907631179813777,7.732885030434895,8.870648027318865,3.0614075841195927
2026,CMG,19.09632008270296,8.491732699691104,7.425032221686166,2.493913082655533
2027,CMG,17.687006089245116,9.385231455450858,5.201711872550014,1.7672472612879542
2028,CMG,15.479872980724792,10.4580922277752,3.2216868118884037,0.757244905008184
2029,CMG,15.265878427007415,11.082368648168472,2.5530708576786623,0.3487848117134984
2020,CMI,18.75,3.4483333333333337,9.01,6.293333333333334
2021,CMI,18.136,4.136,8.036,5.972
2022,CMI,19.36,5.8,7.5,6.06
2023,CMI,19.3,5.62,7.74,5.94
2024,CMI,20.795,7.85,8.085,4.855
2025,CMI,20.918113627169582,8.746252632687835,7.455038092581793,4.677635732331865
2026,CMI,21.20654732651103,9.563615643050907,7.2602303356245885,4.580960453679923
2027,CMI,21.660257042771626,10.301208909854708,7.500230714655196,4.564127683905037
2028,CMI,23.054253681884788,12.212321102138581,7.845230074561778,3.4570706206281576
2029,CMI,23.17761386044871,13.109769320026807,7.214872954235517,3.2801774529924193
2020,CMS,27.941666666666663,13.515,9.07,5.351666666666667
2021,CMS,26.326,12.776,8.222,5.33
2022,CMS,21.10333333333333,9.8,5.78,5.52
2023,CMS,21.495,9.705,6.3100000000000005,5.470000000000001
2024,CMS,20.26,9.15,6.85,4.25
2025,CMS,17.588164374052056,7.6513905394858215,5.715423907578667,4.316913672403525
2026,CMS,15.132265557810715,6.208970530877583,4.64306161974992,4.371456202475176
2027,CMS,12.89288444077281,4.825802932124337,3.6324890195153117,4.413121255786946
2028,CMS,12.511678885672227,4.660738782257455,4.713366761245407,3.1698092959315365
2029,CMS,9.839968167823255,3.1594910772604425,3.579883340900733,3.236768001122326
2020,CNC,27.905,0.14,20.828333333333333,6.9366666666666665
2021,CNC,22.678,0.14,15.86,6.68
2022,CNC,21.52,0.1066666666666666,14.13,7.273333333333333
2023,CNC,20.25,0.09,13.28,6.865
2024,CNC,15.29,0.07,11.43,3.78
2025,CNC,12.151032439946205,0.053295864849980834,8.552321889792617,3.845757544486659
2026,CNC,9.738275232608055,0.034985379970401326,6.114382873095357,3.884016761803962
2027,CNC,8.05018285756552,0.015126042700267156,4.114471465456709,3.8907915979503613
2028,CNC,3.508959046896763,-0.005728507071246114,2.9563863865853204,0.6870832718273032
2029,CNC,0.3708261283331158,-0.022490615421541488,0.0807935726280582,0.755812800315474
2020,CNP,31.57333333333333,13.813333333333333,11.660000000000002,6.103333333333334
2021,CNP,35.532,17.786,11.898,5.851999999999999
2022,CNP,25.56,10.58,9.56,5.419999999999999
2023,CNP,27.145,11.75,10.115,5.279999999999999
2024,CNP,24.78,11.34,9.67,3.77
2025,CNP,22.555199418764293,10.04321302927968,8.958562038779123,3.4329562085194643
2026,CNP,20.229200433014263,8.702734688206842,8.260395943263369,3.1431648693907515
2027,CNP,17.804040255299984,7.313259857773595,7.579193179517766,2.9003208103098403
2028,CNP,16.174753159695385,7.200590198445791,7.482834632834515,1.418179681374979
2029,CNP,13.948176468609493,5.909497652417164,6.767914320164595,1.08115598998993
2020,COF,26.355,0.06,15.966666666666669,10.323333333333334
2021,COF,23.178,0.056,13.460000000000004,9.662
2022,COF,22.820000000000004,0.0633333333333333,13.373333333333337,9.383333333333336
2023,COF,22.5,0.13,12.28,10.09
2024,COF,21.31,0.31,11.93,9.07
2025,COF,19.144235639846563,0.3263999784097238,10.5523390829013,8.939625762968083
2026,COF,17.952676130601667,0.3481288226428465,9.436518025279671,9.228180359748356
2027,COF,17.73489685095559,0.37519125436595,8.580225278219839,9.934853483352644
2028,COF,16.632927140186897,0.5725319694386299,8.281952478799607,8.914839342065456
2029,COF,14.46745496775269,0.5889808294655818,6.906797827872293,8.785042103019311
2020,COO,22.011666666666667,3.1,11.588333333333331,7.316666666666666
2021,COO,20.82,3.1,10.71,7.004
2022,COO,20.03333333333333,2.833333333333333,10.75,6.4433333333333325
2023,COO,18.485,2.7,9.78,5.995
2024,COO,14.596666666666666,2.91,7.456666666666666,4.24
2025,COO,13.013247767636127,2.8092406038033166,6.948851604452547,3.801387250113297
2026,COO,11.446382425470214,2.662478060620075,6.4107090337800425,3.3582023857458574
2027,COO,9.898049223556797,2.4698363767333786,5.842476161419493,2.909868541926195
2028,COO,6.00971619306887,2.6894662100505644,3.415517606446377,1.1548700361386386
2029,COO,4.426351320823489,2.588716853825088,2.9068223887811833,0.7162576802626148
2020,COP,30.00333333333333,15.52833333333333,7.843333333333334,6.631666666666667
2021,COP,35.532,18.678,9.83,7.032000000000001
2022,COP,34.88333333333333,17.45,9.71,7.729999999999999
2023,COP,33.91,17.57,8.07,8.28
2024,COP,33.14,17.2,8.74,7.2
2025,COP,35.0053620180716,17.954995525903684,8.905993056538076,7.7940375041847325
2026,COP,36.1105365822523,18.44441864457987,8.961769900107349,8.366529437469351
2027,COP,36.459422461144,18.6681544139849,8.906307601331207,8.916519699302004
2028,COP,34.73703481822264,17.95990186047165,8.754042930968154,7.836552964109521
2029,COP,36.59768313409462,18.71467855378114,8.920996570412349,8.430574114703097
2023,COR,12.75,1.57,5.53,5.65
2024,COR,10.97,1.17,5.61,4.19
2025,COR,9.19000341795,0.7700001038200001,5.6900012928,2.7299973537323
2026,COR,7.410005126924999,0.3700001557300001,5.7700012392,1.2699960305984497
2027,COR,5.625130128253356,-0.031095682628739733,5.8502203635353425,-0.1940052961604251
2028,COR,3.8451318372283563,-0.43109563071873974,5.9302203099353425,-1.6540066192942748
2029,COR,2.065133546203355,-0.8310955788087397,6.010220256335343,-3.114007942428125
2020,COST,22.546666666666667,5.121666666666667,10.836666666666666,6.59
2021,COST,22.662,5.564,10.972,6.128
2022,COST,23.94333333333333,6.863333333333333,11.183333333333335,5.9
2023,COST,23.29,6.52,11.22,5.55
2024,COST,29.17,8.65,15.55,4.98
2025,COST,29.811420597462934,9.303781028146314,17.228768771201086,4.669390845320564
2026,COST,30.157702103648347,9.85311660182595,18.884930683784006,4.339210606192351
2027,COST,30.2100370622221,10.297991093103045,20.518433779560823,3.9892082472101364
2028,COST,35.892311858839555,12.158343582334851,24.848432890137545,3.419217489991617
2029,COST,36.53389444157976,12.812515090875545,26.52719138621628,3.108606038836533
2020,CPB,23.18,9.155,8.86,5.17
2021,CPB,21.996,9.404,7.816,4.784
2022,CPB,22.676666666666662,9.93,8.093333333333334,4.663333333333333
2023,CPB,23.525,10.9,8.15,4.47
2024,CPB,26.3,12.07,10.47,3.77
2025,CPB,26.767019459081833,12.788770530481479,10.000466887767516,3.60693766431407
2026,CPB,27.424319026194837,13.634368392730277,9.81439660947808,3.4293019178000845
2027,CPB,28.272653533126636,14.60437054250211,9.910340999909312,3.2359680451701065
2028,CPB,31.047661512603305,15.774364037929526,12.285739408753203,2.5359695342956554
2029,CPB,31.51470442047422,16.49339268811546,11.818389726096406,2.372913464843759
2020,CPRT,23.723333333333333,4.52,11.46,7.743333333333333
2021,CPRT,22.89,4.13,11.76,7.0
2022,CPRT,19.67,2.45,11.3,5.919999999999999
2023,CPRT,17.04,1.545,9.995,5.5
2024,CPRT,15.68,1.71,8.96,5.02
2025,CPRT,13.953265452741299,0.681771624693404,8.984527870449034,4.130197825345343
2026,CPRT,11.62589680743126,-0.3785708725391288,8.344763246027185,3.3493741197909026
2027,CPRT,8.700531596919255,-1.472565596087529,7.039765922954717,2.6766957590337417
2028,CPRT,7.342032516662627,-1.317694298877477,6.004759232474893,2.2720846026005317
2029,CPRT,5.6131129639652,-2.3440067858554228,6.030287649049201,1.3832870451350026
2020,CPT,18.235000000000003,5.25,5.62,7.355
2021,CPT,16.4,5.14,4.82,6.44
2022,CPT,15.863333333333332,4.47,4.13,7.263333333333333
2023,CPT,16.015,4.234999999999999,4.03,7.755
2024,CPT,14.18,3.5,3.81,6.87
2025,CPT,13.131496558770028,3.1620376734052935,3.497783253221559,6.960664015451517
2026,CPT,12.6843219616234,2.7905753968155778,3.292234578357824,7.1631844913938085
2027,CPT,12.835992230808433,2.385737534829378,3.1922351293025444,7.478445263032215
2028,CPT,11.00098743171164,1.6861749508752837,2.9722324896306413,6.786547439330105
2029,CPT,9.952304554104593,1.3480156731022719,2.6600661631345877,6.876044560215272
2020,CRM,20.87333333333333,6.028888888888889,9.287777777777778,5.554444444444445
2021,CRM,11.258,0.4639999999999999,6.504,4.29
2022,CRM,13.223333333333334,2.34,6.44,4.45
2023,CRM,14.88,2.01,7.48,5.39
2024,CRM,15.075,2.05,8.155000000000001,4.875
2025,CRM,13.370671304334026,1.0265599828902323,7.526716039123129,4.791289882758917
2026,CRM,11.765986722663358,0.012825964485798202,6.978707927963845,4.7576666353569586
2027,CRM,10.271891293622845,-0.9874737208500515,6.510655243712698,4.77337593454735
2028,CRM,12.653183067681223,-0.1575889562625874,8.018734865741557,4.752283738964384
2029,CRM,10.939115776238962,-1.1841973999669864,7.391394989304145,4.669330930629838
2020,CSCO,13.016666666666666,0.57,6.178333333333334,6.271666666666667
2021,CSCO,12.352,0.438,5.843999999999999,6.074
2022,CSCO,11.906666666666666,0.03,5.59,6.286666666666666
2023,CSCO,13.87,0.45,6.9,6.51
2024,CSCO,12.910000000000002,0.4000000000000001,7.64,4.87
2025,CSCO,12.848719471193998,0.3221423674258111,7.708032105979564,5.106772512168641
2026,CSCO,13.059565059834506,0.24610026822063696,7.898797637313966,5.338179342230737
2027,CSCO,13.54330566847911,0.17110662630686335,8.213069605401435,5.5615118555676855
2028,CSCO,13.215372056298385,0.31156416113603363,9.377836418073054,3.921519282944642
2029,CSCO,13.153174310073817,0.2345396359673638,9.445398665648362,4.15821994310353
2020,CSGP,26.17,3.325,14.55,8.298333333333334
2021,CSGP,26.636000000000003,3.67,14.830000000000002,8.136
2022,CSGP,26.646666666666665,5.416666666666667,13.12,8.12
2023,CSGP,24.425,5.155,11.23,8.045
2024,CSGP,21.386666666666667,5.176666666666667,9.326666666666668,6.883333333333333
2025,CSGP,19.953769964121676,5.925608855948338,8.636802826019395,6.7781359633460845
2026,CSGP,18.130410991691377,6.649069289614879,7.469725833626374,6.687755422754511
2027,CSGP,15.908745261281737,7.346724928459688,5.82521645458165,6.612753858145805
2028,CSGP,12.870408737429784,7.059416576429317,3.708633324707442,5.451089411724099
2029,CSGP,11.43779451789272,7.808366347155427,3.0187378038042,5.3458544009149325
2020,CSX,22.49833333333333,6.635000000000001,12.37,3.4933333333333336
2021,CSX,18.408,5.486,9.302,3.612
2022,CSX,20.19666666666667,7.45,9.19,3.553333333333333
2023,CSX,21.91,7.04,10.03,4.84
2024,CSX,21.07,7.12,10.07,3.89
2025,CSX,20.79998062885958,7.419766733689421,9.21652224971686,4.232527023345948
2026,CSX,20.801961433516727,7.737785507346562,8.503708449891104,4.63060863066345
2027,CSX,21.07487132932268,8.07374022935527,7.932095861343948,5.084406325471544
2028,CSX,21.252221926791194,8.054748545553956,8.7780576627115,4.475493725492131
2029,CSX,20.983309857530955,8.354719377784178,7.9245128711585995,4.817557185259689
2020,CTAS,25.40833333333333,5.48,12.449999999999998,7.476666666666667
2021,CTAS,23.704,5.088,11.313999999999998,7.303999999999999
2022,CTAS,20.543333333333333,4.096666666666667,9.463333333333331,6.986666666666667
2023,CTAS,18.165,3.12,9.17,5.88
2024,CTAS,17.03,3.19,8.24,5.61
2025,CTAS,14.82200451816841,2.577983897166302,6.872324550728355,4.69855379447552
2026,CTAS,12.332314154959285,1.770576615201179,5.702888422361221,3.690986835540147
2027,CTAS,9.561816573861641,0.7677495727987775,4.732387078559222,2.584318892686797
2028,CTAS,8.511024683262484,0.8200901940932805,4.028883430674518,2.3143201283758197
2029,CTAS,6.302862820197209,0.20839706456058593,2.660711980116106,1.402864553248202
2021,CTRA,46.68,23.39,14.01,9.28
2022,CTRA,46.50666666666666,23.42333333333333,14.01,9.073333333333332
2023,CTRA,41.045,22.195,10.725,8.125
2024,CTRA,32.75,19.31,7.63,5.81
2025,CTRA,26.96872431063815,10.183875391272522,6.900517664303932,5.205239609455278
2026,CTRA,23.33523237532893,9.63113854340068,4.829792667799655,4.214202514628713
2027,CTRA,18.606922889182997,7.913072541798826,2.5873309205589052,3.078400909397894
2028,CTRA,12.783089782162392,5.028083433845339,0.1734486852974797,1.797846871204749
2029,CTRA,5.643797901395075,-4.096961777491245,-1.0705759267375115,0.7069162893598921
2020,CTSH,20.425,1.03,11.23,8.168333333333333
2021,CTSH,20.71,1.0575,12.215,7.4375
2022,CTSH,16.349999999999998,1.11,9.5,5.736666666666667
2023,CTSH,14.66,1.11,7.64,5.91
2024,CTSH,15.19,2.75,8.01,4.43
2025,CTSH,13.232835300536566,2.7574879095335074,6.801456194315605,3.499229891609409
2026,CTSH,11.067554892012815,2.7610705339384034,5.452704350314617,2.6511498497667314
2027,CTSH,8.698239025946922,2.761071870327864,3.9620123267297718,1.8824819145311915
2028,CTSH,9.205046558120099,4.401068796438955,3.9169319522623898,0.7281023820489061
2029,CTSH,7.244663039188161,4.408563159544914,2.7105304475372485,-0.19946492557355944
2020,CVS,20.45,2.926666666666667,12.178333333333333,5.3500000000000005
2021,CVS,21.33,2.492,13.734,5.104
2022,CVS,22.86,0.03,16.39,6.44
2023,CVS,21.97,0.03,15.76,6.17
2024,CVS,18.27,0.07,13.22,4.99
2025,CVS,19.438066938127502,-1.044578163831655,14.821249536795646,5.374456986618103
2026,CVS,20.0456586138177,-2.1575740282309535,16.16163844654899,5.754446527913901
2027,CVS,20.09093125686357,-3.269274742729503,17.239732743428917,6.129030108010774
2028,CVS,16.076301136692813,-2.900930723784495,14.064687232967776,4.785157160786801
2029,CVS,17.24466823467185,-4.014768864384043,15.66596146812427,5.170015322301674
2020,CVX,40.77666666666666,18.87333333333333,11.811666666666667,10.098333333333334
2021,CVX,40.510000000000005,19.06,11.456,10.002
2022,CVX,41.27666666666666,21.15,10.066666666666668,10.063333333333333
2023,CVX,36.6,17.01,9.18,10.42
2024,CVX,35.31,16.58,9.37,9.36
2025,CVX,35.21814800965803,16.473929840300087,8.621659369910471,9.441414251375207
2026,CVX,34.04179649589893,16.124143559026447,7.692763055109262,9.661872209951731
2027,CVX,31.78262158318433,15.531025888775979,6.5842605738683115,10.018542850544197
2028,CVX,29.610620751248923,13.73450421471972,6.809387310641808,8.958529595425066
2029,CVX,29.5166280040688,13.627583990722819,6.060530243475533,9.04015743134315
2020,D,32.98833333333334,16.180000000000003,10.585,6.218333333333334
2021,D,29.496,14.078,9.194,6.224
2022,D,26.436666666666667,11.736666666666666,8.686666666666667,6.02
2023,D,26.4,11.94,8.84,5.62
2024,D,28.58,14.97,8.33,5.28
2025,D,25.96502562456655,13.091046784014367,7.539878820808763,5.2695322822093935
2026,D,24.641303244046156,11.584509292639702,7.220947949097427,5.063397725775069
2027,D,24.604639077133896,10.450959686338273,7.374270638937334,4.663400948807201
2028,D,26.784637949599784,14.009160639501186,6.864295055352256,4.323388952057883
2029,D,24.17079046843716,12.131212614745861,6.073861576940336,4.312946203221731
2020,DAL,24.85166666666667,8.520000000000001,11.315,5.0216666666666665
2021,DAL,24.62,8.488,11.358,4.7780000000000005
2022,DAL,26.35,9.493333333333334,11.706666666666669,5.15
2023,DAL,30.26,9.88,14.57,5.8
2024,DAL,30.38,11.38,13.88,5.12
2025,DAL,31.040604662292033,11.759584856920242,14.60429715346838,5.214866463067341
2026,DAL,33.31530639706807,12.268247615802569,15.615686418315285,5.587209474568288
2027,DAL,37.225202527604026,12.90624449736484,16.91407159489708,6.237206187031117
2028,DAL,37.3455314704225,14.36327601251162,16.89662924627926,5.557214632402355
2029,DAL,38.00573317847725,14.742819200005059,17.620724297930064,5.651970897122103
2020,DD,32.085,14.023333333333332,9.905,8.156666666666666
2021,DD,30.716,13.908,9.308000000000002,7.502
2022,DD,28.813333333333333,13.44,8.12,7.253333333333333
2023,DD,28.6,14.66,7.99,5.94
2024,DD,26.695,15.585,7.195,3.91
2025,DD,24.958842549090168,15.321969902589256,6.3752208485447905,3.3792848444428536
2026,DD,23.727607911118767,15.467129689840498,5.681867325168403,2.6891963240680727
2027,DD,23.00198284997782,16.021418718871093,5.114636584273656,1.839220079500155
2028,DD,21.24254511319258,17.17520847818612,4.455410072500726,-0.348965829766847
2029,DD,19.505987008449942,16.9116358576798,3.635998942614923,-0.8796569416168492
2020,DE,18.12666666666667,4.471666666666667,10.02,3.633333333333333
2021,DE,17.655,4.2375,9.5375,3.8875
2022,DE,16.896666666666665,3.683333333333333,8.57,4.65
2023,DE,19.95,2.67,10.79,6.49
2024,DE,16.33,2.45,9.18,4.7
2025,DE,16.429666857397862,2.021597806783687,9.200296743532114,5.525569438603215
2026,DE,16.903253633460338,1.4263435108243243,9.334606148130794,6.458811607654119
2027,DE,17.733098482687122,0.6617341871063882,9.583804273199688,7.499504115127742
2028,DE,15.002858214986553,0.32021850630776605,8.77704570230535,6.0816190903521194
2029,DE,15.119241207701089,-0.10560594053368177,8.796189726105693,6.906697685378719
2020,DELL,16.488333333333333,0.215,7.739999999999999,8.528333333333334
2021,DELL,16.06,0.38,8.412,7.272
2022,DELL,16.146666666666665,0.54,8.616666666666667,6.989999999999999
2023,DELL,16.66,0.71,8.41,7.54
2024,DELL,15.8,0.63,7.29,7.890000000000001
2025,DELL,15.289595998824844,0.8032561337778765,7.88992365478638,7.383067519096563
2026,DELL,15.291694255377813,0.9749577098840195,8.08594393567732,7.05838013710243
2027,DELL,15.805029918959129,1.144957838493669,7.8792790653427165,6.9159603425102425
2028,DELL,14.945024062744594,1.0649572555253957,6.759272893667168,7.619283220848987
2029,DELL,14.434886602489385,1.238210866764483,7.35909226679661,7.112640125026404
2020,DFS,22.183333333333334,0.11,12.22,9.86
